Chrom,Start,End,miRNA Name,Circ Name,Strand,Seed Category,ID,Software Matched,Validated,AGO
chr1,112659094,112659196,hsa-miR-3914,hsa_DE_SD_6,+,No Seed,INT_RH_44810,1,No,No
chr1,112659098,112659200,hsa-miR-3150b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_44816,1,No,No
chr1,112659100,112659202,hsa-miR-642b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_44853,1,No,No
chr1,112659043,112659145,hsa-miR-548o-5p,hsa_DE_SD_6,+,No Seed,INT_RH_44859,1,No,No
chr1,112659095,112659195,hsa-miR-378f,hsa_DE_SD_6,+,No Seed,INT_RH_44864,1,No,No
chr1,112659073,112659171,hsa-miR-4430,hsa_DE_SD_6,+,7mer-A1,INT_RH_44878,1,No,No
chr1,112659069,112659169,hsa-miR-548ad-5p,hsa_DE_SD_6,+,No Seed,INT_RH_44879,1,No,No
chr1,112659095,112659197,hsa-miR-4431,hsa_DE_SD_6,+,No Seed,INT_RH_44881,1,No,No
chr1,112659080,112659181,hsa-miR-4433a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_44884,1,No,No
chr1,112659069,112659169,hsa-miR-548ae-5p,hsa_DE_SD_6,+,No Seed,INT_RH_44890,1,No,No
chr1,112659086,112659188,hsa-miR-4446-5p,hsa_DE_SD_6,+,No Seed,INT_RH_44900,1,No,No
chr1,112659077,112659180,hsa-miR-4462,hsa_DE_SD_6,+,No Seed,INT_RH_44920,1,No,No
chr1,112659073,112659170,hsa-miR-4463,hsa_DE_SD_6,+,No Seed,INT_RH_44921,1,No,No
chr1,112659056,112659157,hsa-miR-4464,hsa_DE_SD_6,+,No Seed,INT_RH_44922,1,No,No
chr1,112659030,112659133,hsa-miR-548aj-5p,hsa_DE_SD_6,+,No Seed,INT_RH_44925,1,No,No
chr1,112659092,112659194,hsa-miR-4471,hsa_DE_SD_6,+,No Seed,INT_RH_44932,1,No,No
chr1,112659072,112659169,hsa-miR-4481,hsa_DE_SD_6,+,No Seed,INT_RH_44950,1,No,No
chr1,112659095,112659197,hsa-miR-4494,hsa_DE_SD_6,+,No Seed,INT_RH_44966,1,No,No
chr1,112659074,112659171,hsa-miR-4499,hsa_DE_SD_6,+,No Seed,INT_RH_44971,1,No,No
chr1,112659090,112659192,hsa-miR-4509,hsa_DE_SD_6,+,No Seed,INT_RH_44982,1,No,No
chr1,112659073,112659175,hsa-miR-4513,hsa_DE_SD_6,+,No Seed,INT_RH_44986,1,No,No
chr1,112659048,112659150,hsa-miR-4528,hsa_DE_SD_6,+,No Seed,INT_RH_45004,1,No,No
chr1,112659037,112659139,hsa-miR-4529-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45005,1,No,No
chr1,112659095,112659196,hsa-miR-378i,hsa_DE_SD_6,+,No Seed,INT_RH_45011,1,No,No
chr1,112659043,112659145,hsa-miR-548am-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45013,1,No,No
chr1,112659059,112659160,hsa-miR-4536-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45016,1,No,No
chr1,112659069,112659169,hsa-miR-548an,hsa_DE_SD_6,+,No Seed,INT_RH_45018,1,No,No
chr1,112659078,112659180,hsa-miR-4639-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45041,1,No,No
chr1,112659074,112659177,hsa-miR-4640-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45043,1,No,No
chr1,112659072,112659174,hsa-miR-4642,hsa_DE_SD_6,+,No Seed,INT_RH_45046,1,No,No
chr1,112659063,112659165,hsa-miR-4652-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45060,1,No,No
chr1,112659095,112659197,hsa-miR-4659a-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45070,1,No,No
chr1,112659034,112659136,hsa-miR-4662a-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45075,1,No,No
chr1,112659095,112659194,hsa-miR-4659b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45077,1,No,No
chr1,112659098,112659202,hsa-miR-4663,hsa_DE_SD_6,+,No Seed,INT_RH_45079,1,No,No
chr1,112659039,112659141,hsa-miR-4664-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45082,1,No,No
chr1,112659059,112659160,hsa-miR-4666a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45086,1,No,No
chr1,112659034,112659136,hsa-miR-4684-3p,hsa_DE_SD_6,+,7A1,INT_RH_45114,1,No,No
chr1,112659056,112659159,hsa-miR-4693-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45130,1,No,No
chr1,112659077,112659179,hsa-miR-4695-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45133,1,No,No
chr1,112659043,112659145,hsa-miR-4703-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45146,1,No,No
chr1,112659077,112659179,hsa-miR-4716-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45171,1,No,No
chr1,112659043,112659145,hsa-miR-3529-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45172,1,No,No
chr1,112659099,112659201,hsa-miR-4723-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45185,1,No,No
chr1,112659099,112659202,hsa-miR-3064-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45211,1,No,No
chr1,112659098,112659200,hsa-miR-4738-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45212,1,No,No
chr1,112659037,112659140,hsa-miR-122b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45223,1,No,No
chr1,112659095,112659199,hsa-miR-4751,hsa_DE_SD_6,+,No Seed,INT_RH_45236,1,No,No
chr1,112659095,112659197,hsa-miR-4753-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45238,1,No,No
chr1,112659062,112659164,hsa-miR-4777-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45282,1,No,No
chr1,112659084,112659186,hsa-miR-4777-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45283,1,No,No
chr1,112659078,112659178,hsa-miR-4784,hsa_DE_SD_6,+,No Seed,INT_RH_45296,1,No,No
chr1,112659093,112659193,hsa-miR-4790-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45309,1,No,No
chr1,112659094,112659196,hsa-miR-4798-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45322,1,No,No
chr1,112659037,112659138,hsa-miR-4804-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45332,1,No,No
chr1,112659082,112659184,hsa-miR-5000-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45335,1,No,No
chr1,112659059,112659161,hsa-miR-548ao-5p,hsa_DE_SD_6,+,7A1,INT_RH_45345,1,No,No
chr1,112659076,112659178,hsa-miR-5007-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45349,1,No,No
chr1,112659100,112659202,hsa-miR-5010-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45358,1,No,No
chr1,112659067,112659168,hsa-miR-5186,hsa_DE_SD_6,+,No Seed,INT_RH_45372,1,No,No
chr1,112659074,112659176,hsa-miR-5195-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45383,1,No,No
chr1,112659074,112659176,hsa-miR-5196-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45385,1,No,No
chr1,112659083,112659185,hsa-miR-5581-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45407,1,No,No
chr1,112659064,112659166,hsa-miR-5681a,hsa_DE_SD_6,+,No Seed,INT_RH_45438,1,No,No
chr1,112659043,112659145,hsa-miR-548ax,hsa_DE_SD_6,+,No Seed,INT_RH_45443,1,No,No
chr1,112659043,112659145,hsa-miR-5696,hsa_DE_SD_6,+,No Seed,INT_RH_45457,1,No,No
chr1,112659080,112659182,hsa-miR-5699-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45461,1,No,No
chr1,112659079,112659181,hsa-miR-5706,hsa_DE_SD_6,+,No Seed,INT_RH_45469,1,No,No
chr1,112659097,112659197,hsa-miR-5708,hsa_DE_SD_6,+,No Seed,INT_RH_45471,1,No,No
chr1,112659074,112659174,hsa-miR-6074,hsa_DE_SD_6,+,No Seed,INT_RH_45482,1,No,No
chr1,112659073,112659173,hsa-miR-6086,hsa_DE_SD_6,+,No Seed,INT_RH_45494,1,No,No
chr1,112659073,112659173,hsa-miR-6088,hsa_DE_SD_6,+,No Seed,INT_RH_45495,1,No,No
chr1,112659074,112659174,hsa-miR-6125,hsa_DE_SD_6,+,No Seed,INT_RH_45499,1,No,No
chr1,112659034,112659132,hsa-miR-6126,hsa_DE_SD_6,+,No Seed,INT_RH_45500,1,No,No
chr1,112659067,112659166,hsa-miR-6128,hsa_DE_SD_6,+,No Seed,INT_RH_45502,1,No,No
chr1,112659082,112659181,hsa-miR-6133,hsa_DE_SD_6,+,No Seed,INT_RH_45508,1,No,No
chr1,112659041,112659143,hsa-miR-6499-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45512,1,No,No
chr1,112659044,112659145,hsa-miR-548ay-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45513,1,No,No
chr1,112659069,112659171,hsa-miR-548az-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45517,1,No,No
chr1,112659097,112659200,hsa-miR-6503-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45523,1,No,No
chr1,112659100,112659200,hsa-miR-6504-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45526,1,No,No
chr1,112659096,112659198,hsa-miR-6508-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45534,1,No,No
chr1,112659098,112659199,hsa-miR-6514-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45546,1,No,No
chr1,112659083,112659187,hsa-miR-6511b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45555,1,No,No
chr1,112659098,112659199,hsa-miR-6728-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45572,1,No,No
chr1,112659037,112659138,hsa-miR-6737-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45589,1,No,No
chr1,112659077,112659179,hsa-miR-6740-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45595,1,No,No
chr1,112659098,112659200,hsa-miR-6741-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45598,1,No,No
chr1,112659073,112659175,hsa-miR-6743-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45601,1,No,No
chr1,112659073,112659175,hsa-miR-6746-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45606,1,No,No
chr1,112659083,112659185,hsa-miR-6753-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45620,1,No,No
chr1,112659026,112659128,hsa-miR-6753-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45621,1,No,Yes
chr1,112659074,112659176,hsa-miR-6754-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45622,1,No,No
chr1,112659072,112659175,hsa-miR-6756-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45626,1,No,No
chr1,112659098,112659198,hsa-miR-6758-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45631,1,No,No
chr1,112659058,112659161,hsa-miR-6760-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45634,1,No,No
chr1,112659041,112659144,hsa-miR-6772-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45659,1,No,No
chr1,112659099,112659200,hsa-miR-6778-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45671,1,No,No
chr1,112659073,112659174,hsa-miR-6779-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45672,1,No,No
chr1,112659081,112659184,hsa-miR-6780a-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45674,1,No,No
chr1,112659098,112659200,hsa-miR-6781-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45677,1,No,No
chr1,112659078,112659181,hsa-miR-6796-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45706,1,No,No
chr1,112659077,112659182,hsa-miR-6797-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45708,1,No,No
chr1,112659074,112659177,hsa-miR-6798-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45710,1,No,No
chr1,112659098,112659200,hsa-miR-6803-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45721,1,No,No
chr1,112659095,112659197,hsa-miR-6806-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45727,1,No,No
chr1,112659098,112659201,hsa-miR-6810-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45735,1,No,No
chr1,112659098,112659199,hsa-miR-6812-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45739,1,No,No
chr1,112659098,112659200,hsa-miR-6818-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45751,1,No,No
chr1,112659098,112659199,hsa-miR-6819-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45753,1,No,No
chr1,112659058,112659161,hsa-miR-6821-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45756,1,No,No
chr1,112659098,112659200,hsa-miR-6826-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45767,1,No,No
chr1,112659098,112659199,hsa-miR-6827-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45769,1,No,No
chr1,112659082,112659184,hsa-miR-6830-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45774,1,No,No
chr1,112659074,112659175,hsa-miR-6834-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45782,1,No,No
chr1,112659098,112659199,hsa-miR-6780b-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45787,1,No,No
chr1,112659099,112659200,hsa-miR-6836-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45789,1,No,No
chr1,112659073,112659175,hsa-miR-6846-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45806,1,No,No
chr1,112659098,112659197,hsa-miR-6848-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45811,1,No,No
chr1,112659098,112659200,hsa-miR-6856-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45827,1,No,No
chr1,112659098,112659200,hsa-miR-6870-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45855,1,No,No
chr1,112659068,112659170,hsa-miR-6876-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45866,1,No,No
chr1,112659060,112659162,hsa-miR-6877-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45868,1,No,No
chr1,112659078,112659181,hsa-miR-6878-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45870,1,No,No
chr1,112659098,112659199,hsa-miR-6880-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45875,1,No,No
chr1,112659100,112659202,hsa-miR-6881-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45877,1,No,No
chr1,112659098,112659200,hsa-miR-6883-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45881,1,No,No
chr1,112659098,112659199,hsa-miR-6894-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45903,1,No,No
chr1,112659098,112659198,hsa-miR-7108-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45911,1,No,No
chr1,112659098,112659200,hsa-miR-7109-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45913,1,No,No
chr1,112659098,112659200,hsa-miR-7111-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45917,1,No,No
chr1,112659095,112659195,hsa-miR-7152-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45928,1,No,No
chr1,112659097,112659200,hsa-miR-7156-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45935,1,No,No
chr1,112659096,112659199,hsa-miR-7157-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45937,1,No,No
chr1,112659026,112659127,hsa-miR-7160-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45946,1,No,Yes
chr1,112659097,112659200,hsa-miR-7703,hsa_DE_SD_6,+,No Seed,INT_RH_45951,1,No,No
chr1,112659094,112659195,hsa-miR-4433b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_45957,1,No,No
chr1,112659080,112659181,hsa-miR-4433b-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45958,1,No,No
chr1,112659073,112659174,hsa-miR-7847-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45966,1,No,No
chr1,112659044,112659146,hsa-miR-7852-3p,hsa_DE_SD_6,+,No Seed,INT_RH_45971,1,No,No
chr1,112659096,112659196,hsa-miR-7973,hsa_DE_SD_6,+,No Seed,INT_RH_45977,1,No,No
chr1,112659073,112659177,hsa-miR-8053,hsa_DE_SD_6,+,No Seed,INT_RH_45984,1,No,No
chr1,112659100,112659201,hsa-miR-8062,hsa_DE_SD_6,+,No Seed,INT_RH_45993,1,No,No
chr1,112659085,112659187,hsa-miR-8063,hsa_DE_SD_6,+,No Seed,INT_RH_45994,1,No,No
chr1,112659086,112659186,hsa-miR-8072,hsa_DE_SD_6,+,No Seed,INT_RH_46003,1,No,No
chr1,112659059,112659163,hsa-miR-8074,hsa_DE_SD_6,+,No Seed,INT_RH_46005,1,No,No
chr1,112659048,112659152,hsa-miR-8075,hsa_DE_SD_6,+,No Seed,INT_RH_46006,1,No,No
chr1,112659073,112659177,hsa-miR-8089,hsa_DE_SD_6,+,No Seed,INT_RH_46020,1,No,No
chr1,112659099,112659201,hsa-miR-9898,hsa_DE_SD_6,+,No Seed,INT_RH_46026,1,No,No
chr1,112659099,112659200,hsa-miR-11181-5p,hsa_DE_SD_6,+,No Seed,INT_RH_46066,1,No,No
chr1,112659080,112659182,hsa-miR-11399,hsa_DE_SD_6,+,No Seed,INT_RH_46068,1,No,No
chr1,112659084,112659188,hsa-miR-3059-5p,hsa_DE_SD_6,+,No Seed,INT_RH_46071,1,No,No
chr1,112659083,112659185,hsa-miR-3059-3p,hsa_DE_SD_6,+,No Seed,INT_RH_46072,1,No,No
chr1,112659094,112659199,hsa-miR-3085-5p,hsa_DE_SD_6,+,No Seed,INT_RH_46073,1,No,No
chr1,112659748,112659833,hsa-miR-1587/3620-5p,hsa_DE_SD_6,+,7mer-m8,INT_TS_43227,1,No,No
chr1,112659770,112659854,hsa-miR-200ab-5p,hsa_DE_SD_6,+,6mer,INT_TS_43232,1,No,No
chr1,112659717,112659801,hsa-miR-301a-5p/301b-5p,hsa_DE_SD_6,+,6mer,INT_TS_43244,1,No,Yes
chr1,112659753,112659837,hsa-miR-3622a-3p/3622b-3p,hsa_DE_SD_6,+,6mer,INT_TS_43265,1,No,No
chr1,112659717,112659801,hsa-miR-3921/4653-5p,hsa_DE_SD_6,+,6mer,INT_TS_43280,1,No,Yes
chr1,112659747,112659833,hsa-miR-4675/4741,hsa_DE_SD_6,+,8mer-1a,INT_TS_43312,1,No,No
chr1,112659750,112659834,hsa-miR-612/1285-3p/3187-5p/5189-5p/6860,hsa_DE_SD_6,+,6mer,INT_TS_43368,1,No,No
chr1,112659741,112659826,hsa-miR-6815-5p/6865-5p,hsa_DE_SD_6,+,7mer-1a,INT_TS_43402,1,No,No
chr1,112659748,112659833,hsa-miR-762/4492/4498/5001-5p,hsa_DE_SD_6,+,7mer-1a,INT_TS_43428,1,No,No
chr1,112659737,112659838,hsa-let-7a-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43446,1,No,No
chr1,112659711,112659811,hsa-let-7a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43447,1,No,Yes
chr1,112659734,112659835,hsa-let-7b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43449,1,No,No
chr1,112659731,112659832,hsa-let-7c-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43451,1,No,No
chr1,112659753,112659854,hsa-let-7d-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43454,1,No,No
chr1,112659749,112659850,hsa-miR-16-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43462,1,No,No
chr1,112659752,112659854,hsa-miR-19a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43469,1,No,No
chr1,112659752,112659854,hsa-miR-19b-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43471,1,No,No
chr1,112659746,112659846,hsa-miR-21-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43476,1,No,No
chr1,112659746,112659847,hsa-miR-22-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43478,1,No,No
chr1,112659729,112659830,hsa-miR-23a-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43479,1,No,No
chr1,112659747,112659848,hsa-miR-24-1-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43481,1,No,No
chr1,112659747,112659848,hsa-miR-24-2-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43483,1,No,No
chr1,112659751,112659852,hsa-miR-28-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43493,1,No,No
chr1,112659754,112659855,hsa-miR-31-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43499,1,No,No
chr1,112659714,112659815,hsa-miR-33a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43503,1,No,Yes
chr1,112659711,112659812,hsa-miR-93-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43508,1,No,Yes
chr1,112659748,112659850,hsa-miR-96-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43511,1,No,No
chr1,112659758,112659859,hsa-miR-96-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43512,1,No,No
chr1,112659711,112659812,hsa-miR-98-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43514,1,No,Yes
chr1,112659747,112659848,hsa-miR-99a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43516,1,No,No
chr1,112659737,112659839,hsa-miR-29b-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43522,1,No,No
chr1,112659756,112659857,hsa-miR-105-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43528,1,No,No
chr1,112659752,112659852,hsa-miR-196a-1-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43536,1,No,No
chr1,112659703,112659804,hsa-miR-197-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43538,1,No,Yes
chr1,112659752,112659853,hsa-miR-208a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43543,1,No,No
chr1,112659754,112659855,hsa-miR-129-1-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43545,1,No,No
chr1,112659708,112659809,hsa-miR-148a-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43546,1,No,Yes
chr1,112659746,112659847,hsa-miR-148a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43547,1,No,No
chr1,112659708,112659810,hsa-miR-30c-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43548,1,No,Yes
chr1,112659718,112659819,hsa-miR-30c-2-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43549,1,No,Yes
chr1,112659709,112659811,hsa-miR-139-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43552,1,No,Yes
chr1,112659749,112659851,hsa-miR-139-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43553,1,No,No
chr1,112659746,112659847,hsa-miR-34a-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43562,1,No,No
chr1,112659739,112659841,hsa-miR-181a-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43564,1,No,No
chr1,112659737,112659839,hsa-miR-181b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43566,1,No,No
chr1,112659739,112659840,hsa-miR-181c-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43568,1,No,No
chr1,112659720,112659823,hsa-miR-182-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43570,1,No,Yes
chr1,112659756,112659856,hsa-miR-182-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43571,1,No,No
chr1,112659749,112659850,hsa-miR-183-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43573,1,No,No
chr1,112659752,112659853,hsa-miR-196a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43576,1,No,No
chr1,112659704,112659805,hsa-miR-204-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43581,1,No,Yes
chr1,112659747,112659848,hsa-miR-210-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43585,1,No,No
chr1,112659747,112659848,hsa-miR-210-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43586,1,No,No
chr1,112659704,112659805,hsa-miR-211-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43587,1,No,Yes
chr1,112659704,112659804,hsa-miR-212-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43590,1,No,Yes
chr1,112659746,112659847,hsa-miR-214-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43593,1,No,No
chr1,112659745,112659846,hsa-miR-216a-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43596,1,No,No
chr1,112659702,112659803,hsa-miR-216a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43597,1,No,Yes
chr1,112659751,112659852,hsa-miR-218-1-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43601,1,No,No
chr1,112659757,112659858,hsa-miR-219a-1-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43604,1,No,No
chr1,112659744,112659845,hsa-miR-221-5p,hsa_DE_SD_6,+,7A1,INT_RH_43605,1,No,No
chr1,112659748,112659850,hsa-miR-221-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43606,1,No,No
chr1,112659744,112659845,hsa-miR-223-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43609,1,No,No
chr1,112659754,112659855,hsa-miR-223-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43610,1,No,No
chr1,112659749,112659849,hsa-let-7g-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43616,1,No,No
chr1,112659748,112659849,hsa-let-7i-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43618,1,No,No
chr1,112659762,112659863,hsa-miR-1-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43619,1,No,No
chr1,112659748,112659849,hsa-miR-15b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43620,1,No,No
chr1,112659757,112659858,hsa-miR-23b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43622,1,No,No
chr1,112659738,112659839,hsa-miR-27b-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43624,1,No,No
chr1,112659724,112659825,hsa-miR-30b-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43627,1,No,Yes
chr1,112659727,112659828,hsa-miR-122-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43628,1,No,No
chr1,112659753,112659854,hsa-miR-122-3p,hsa_DE_SD_6,+,7A1,INT_RH_43629,1,No,No
chr1,112659703,112659804,hsa-miR-133a-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43641,1,No,Yes
chr1,112659716,112659817,hsa-miR-135a-2-3p,hsa_DE_SD_6,+,7A1,INT_RH_43644,1,No,Yes
chr1,112659740,112659842,hsa-miR-137-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43645,1,No,No
chr1,112659759,112659861,hsa-miR-137-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43646,1,No,No
chr1,112659748,112659849,hsa-miR-138-2-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43648,1,No,No
chr1,112659704,112659806,hsa-miR-152-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43661,1,No,Yes
chr1,112659726,112659827,hsa-miR-153-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43664,1,No,No
chr1,112659749,112659850,hsa-miR-138-1-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43681,1,No,No
chr1,112659714,112659815,hsa-miR-185-3p,hsa_DE_SD_6,+,No Seed,INT_RH_43692,1,No,Yes
chr1,112659748,112659849,hsa-miR-186-5p,hsa_DE_SD_6,+,No Seed,INT_RH_43693,1,No,No
