Chrom,Start,End,miRNA Name,Circ Name,Strand,Seed Category,ID,Software Matched,Validated,AGO
chr11,117901639,117901665,hsa-miR-145-5p,ENST00000528626.5,-,7mer-m8,INT_M_502,3,No,No
chr15,73980729,73980747,hsa-miR-590-3p,ENST00000541638.5,-,6mer,INT_M_1116,3,No,Yes
chr11,105025841,105025863,hsa-miR-6740-5p,ENST00000526568.5,-,No Seed,INT_M_2916,2,No,No
chr15,81310614,81310629,hsa-miR-4486,ENST00000302824.6,-,6mer,INT_M_1777,3,No,No
chr5,157478131,157478151,hsa-miR-590-3p,ENST00000257527.8,-,No Seed,INT_M_1330,2,No,No
chr5,6754996,6757122,hsa-miR-4326,ENST00000230859.7,+,No Seed,INT_M_1669,3,No,No
chr17,14349225,14353006,hsa-miR-145-5p,ENST00000360954.2,+,No Seed,INT_M_549,2,No,No
chr19,46620708,46620728,hsa-miR-5196-3p,ENST00000291294.6,-,No Seed,INT_M_2713,2,No,No
chr11,105025841,105025863,hsa-miR-6740-5p,ENST00000533400.5,-,No Seed,INT_M_2918,2,No,No
chr20,46129388,46131035,hsa-miR-29b-2-5p,ENST00000620709.4,+,No Seed,INT_M_256,2,No,No
chr1,175157754,175157776,hsa-miR-5001-3p,ENST00000619513.1,-,SM,INT_M_2292,2,No,No
chr2,27444371,27446817,hsa-miR-590-3p,ENST00000543753.5,+,8mer,INT_M_1186,3,No,No
chr4,74385737,74389702,hsa-miR-590-3p,ENST00000244869.2,+,7mer-m8,INT_M_1288,3,No,No
chr6,137881698,137883716,hsa-miR-29b-2-5p,ENST00000612899.4,+,No Seed,INT_M_376,2,No,No
chr8,17642921,17643277,hsa-miR-6740-5p,ENST00000541323.1,+,No Seed,INT_M_3207,3,No,No
chr22,25192008,25195711,hsa-miR-590-3p,ENST00000406486.8,+,6mer,INT_M_1242,3,No,No
chr19,13093310,13099163,hsa-miR-4793-5p,ENST00000397661.6,+,No Seed,INT_M_2057,3,No,No
chr3,142310385,142310408,hsa-miR-29b-2-5p,ENST00000264951.8,-,7mer-m8,INT_M_300,3,No,Yes
chr1,168313445,168314891,hsa-miR-4793-5p,ENST00000367821.7,+,7mer-m8,INT_M_1928,3,No,No
chr17,41977535,41981367,hsa-miR-6740-5p,ENST00000393892.7,+,No Seed,INT_M_3023,2,No,No
chr17,14349369,14353153,hsa-miR-590-3p,ENST00000360954.2,+,No Seed,INT_M_1139,3,No,No
chr1,29325734,29326896,hsa-miR-6740-5p,ENST00000373779.7,+,8mer,INT_M_2845,3,No,No
chr20,46129061,46130714,hsa-miR-5001-3p,ENST00000620709.4,+,8mer,INT_M_2450,3,No,No
chr5,157477701,157477726,hsa-miR-145-5p,ENST00000257527.8,-,8mer,INT_M_662,3,No,No
chr6,30103165,30103191,hsa-miR-4793-5p,ENST00000376734.3,-,No Seed,INT_M_2181,2,No,No
chr2,201137645,201141121,hsa-miR-145-5p,ENST00000395148.6,+,No Seed,INT_M_600,2,No,No
chr1,24901865,24901889,hsa-miR-6740-5p,ENST00000399916.5,-,No Seed,INT_M_2841,2,No,Yes
chr2,7042894,7047337,hsa-miR-6740-5p,ENST00000320892.10,+,No Seed,INT_M_3064,2,No,No
chr11,118005783,118005806,hsa-miR-5196-3p,ENST00000636151.1,-,7mer-m8,INT_M_2640,3,No,No
chr2,96497770,96497790,hsa-miR-345-3p,ENST00000310865.7,-,7mer-m8,INT_M_860,3,No,No
chr21,44460001,44464800,hsa-miR-29b-2-5p,ENST00000291592.5,+,No Seed,INT_M_269,3,No,No
chr9,89377311,89377330,hsa-miR-590-3p,ENST00000438547.6,-,No Seed,INT_M_1419,2,No,Yes
chr5,132482853,132482875,hsa-miR-29b-2-5p,ENST00000245414.8,-,No Seed,INT_M_352,2,No,No
chr2,150469380,150469406,hsa-miR-4793-5p,ENST00000263895.8,-,6mer,INT_M_2093,3,No,Yes
chr9,83245408,83245430,hsa-miR-145-5p,ENST00000304195.7,-,7mer-m8,INT_M_698,3,No,No
chr6,24545827,24545850,hsa-miR-145-5p,ENST00000616673.4,-,7mer-m8,INT_M_667,3,No,Yes
chr3,88156272,88157064,hsa-miR-6740-5p,ENST00000486971.1,+,No Seed,INT_M_3123,2,No,No
chr12,112153387,112154228,hsa-miR-145-5p,ENST00000412615.6,+,No Seed,INT_M_515,2,No,No
chr19,35451695,35452776,hsa-miR-345-3p,ENST00000246549.2,+,No Seed,INT_M_842,3,No,No
chr15,73983516,73983535,hsa-miR-5196-3p,ENST00000316911.10,-,No Seed,INT_M_2668,2,No,Yes
chr2,7042822,7047262,hsa-miR-4326,ENST00000320892.10,+,7mer-m8,INT_M_1590,3,No,No
chr6,31580653,31580667,hsa-miR-4486,ENST00000429299.2,-,7mer-m8,INT_M_1868,3,No,No
chr8,143562923,143563105,hsa-miR-5001-3p,ENST00000526406.5,+,6mer,INT_M_2565,3,No,Yes
chr4,88260264,88260286,hsa-miR-29b-2-5p,ENST00000608933.5,-,No Seed,INT_M_335,3,No,No
chr22,25195396,25202090,hsa-miR-4793-5p,ENST00000401395.1,+,No Seed,INT_M_2121,3,No,No
chrX,134822764,134824380,hsa-miR-5196-3p,ENST00000414371.6,+,7mer-m8,INT_M_2838,3,No,No
chr14,54790596,54794987,hsa-miR-5001-3p,ENST00000251091.9,+,No Seed,INT_M_2342,2,No,No
chr3,197673916,197673940,hsa-miR-145-5p,ENST00000273582.9,-,7mer-m8,INT_M_637,3,No,Yes
chr2,96552350,96552695,hsa-miR-5001-3p,ENST00000357485.7,+,No Seed,INT_M_2430,2,No,Yes
chr2,201217792,201220149,hsa-miR-4486,ENST00000346817.9,+,6mer,INT_M_1828,3,No,No
chr11,10306797,10307573,hsa-miR-345-3p,ENST00000534464.1,+,No Seed,INT_M_754,2,No,No
chr2,26459352,26459376,hsa-miR-4793-5p,ENST00000272371.6,-,7mer-m8,INT_M_2076,3,No,No
chr10,13136871,13138318,hsa-miR-6740-5p,ENST00000378748.7,+,No Seed,INT_M_2893,2,No,No
chr16,20411900,20412420,hsa-miR-6740-5p,ENST00000575070.1,+,No Seed,INT_M_2998,2,No,No
chr2,201171329,201184067,hsa-miR-345-3p,ENST00000309955.7,+,7mer-m8,INT_M_869,3,No,No
chr1,121392033,121397018,hsa-miR-590-3p,ENST00000367123.7,+,7mer-m8,INT_M_999,3,No,No
chr20,49952906,49954678,hsa-miR-590-3p,ENST00000244061.5,+,No Seed,INT_M_1235,2,No,No
chr4,40244169,40244994,hsa-miR-145-5p,ENST00000622175.4,+,No Seed,INT_M_646,3,No,No
chr1,174990020,174990635,hsa-miR-29b-2-5p,ENST00000367687.5,+,7A1,INT_M_44,3,No,No
chr12,112987723,112989169,hsa-miR-5001-3p,ENST00000449768.2,+,7mer-m8,INT_M_2333,3,No,No
chr3,124968465,124968487,hsa-miR-345-3p,ENST00000311127.8,-,No Seed,INT_M_898,3,No,Yes
chr4,155806933,155808138,hsa-miR-6740-5p,ENST00000264424.12,+,No Seed,INT_M_3163,2,No,No
chr1,160754059,160755738,hsa-miR-5001-3p,ENST00000359331.8,+,No Seed,INT_M_2274,3,No,No
chr1,183926797,183929054,hsa-miR-5196-3p,ENST00000304685.8,+,8mer,INT_M_2615,3,No,No
chr7,139043663,139043682,hsa-miR-4486,ENST00000242351.9,-,7mer-m8,INT_M_1881,3,No,Yes
chr9,101569656,101569680,hsa-miR-6740-5p,ENST00000361820.3,-,No Seed,INT_M_3236,2,No,No
chr19,44274761,44275426,hsa-miR-590-3p,ENST00000391958.6,+,No Seed,INT_M_1176,2,No,No
chr1,66374050,66375676,hsa-miR-145-5p,ENST00000329654.8,+,7mer-m8,INT_M_452,3,No,No
chr11,117901389,117901412,hsa-miR-4793-5p,ENST00000528626.5,-,No Seed,INT_M_1963,3,No,Yes
chr12,9752559,9752582,hsa-miR-590-3p,ENST00000228434.7,-,No Seed,INT_M_1066,3,No,Yes
chr16,3242923,3242949,hsa-miR-29b-2-5p,ENST00000219596.5,-,No Seed,INT_M_153,2,No,No
chr19,13093310,13097732,hsa-miR-4793-5p,ENST00000587260.1,+,No Seed,INT_M_2058,2,No,No
chr9,36838178,36838198,hsa-miR-6740-5p,ENST00000358127.8,-,7mer-m8,INT_M_3222,3,No,No
chr10,89430980,89431000,hsa-miR-590-3p,ENST00000371790.4,-,No Seed,INT_M_1033,3,No,Yes
chr3,53284335,53284355,hsa-miR-6740-5p,ENST00000610213.5,-,No Seed,INT_M_3122,2,No,Yes
chr13,42886678,42886699,hsa-miR-4326,ENST00000313640.11,-,No Seed,INT_M_1517,2,No,No
chr19,44274761,44277191,hsa-miR-590-3p,ENST00000592581.5,+,No Seed,INT_M_1175,2,No,No
chr17,36212466,36212946,hsa-miR-6740-5p,ENST00000613173.4,+,6mer,INT_M_3012,3,No,No
chr18,59903414,59904991,hsa-miR-145-5p,ENST00000316660.6,+,8mer,INT_M_557,3,No,No
chr12,108289002,108289024,hsa-miR-29b-2-5p,ENST00000312143.11,-,6mer,INT_M_111,3,No,No
chr3,36828216,36828238,hsa-miR-590-3p,ENST00000429976.5,-,No Seed,INT_M_1246,2,No,No
chr17,41975624,41979451,hsa-miR-29b-2-5p,ENST00000393892.7,+,No Seed,INT_M_171,2,No,No
chr6,31577681,31578503,hsa-miR-29b-2-5p,ENST00000449264.2,+,No Seed,INT_M_363,2,No,No
chr6,116463742,116463842,hsa-miR-590-3p,ENST00000368605.2,+,No Seed,INT_M_1345,3,No,Yes
chr11,2269610,2269635,hsa-miR-5196-3p,ENST00000331289.4,-,No Seed,INT_M_2634,2,No,Yes
chr19,10092440,10093399,hsa-miR-4486,ENST00000397881.7,+,7mer-m8,INT_M_1791,3,No,No
chr6,137881155,137887917,hsa-miR-5196-3p,ENST00000615468.4,+,7mer-m8,INT_M_2806,3,No,No
chr11,65795650,65796422,hsa-miR-4793-5p,ENST00000532448.1,+,No Seed,INT_M_1961,2,No,No
chr7,77195670,77195691,hsa-miR-6740-5p,ENST00000248598.5,-,8mer,INT_M_3198,3,No,No
chr6,73424405,73424422,hsa-miR-4486,ENST00000370315.3,-,7mer-m8,INT_M_1871,3,No,No
chr9,32456726,32456746,hsa-miR-590-3p,ENST00000379883.2,-,No Seed,INT_M_1409,3,No,No
chr1,160608781,160608804,hsa-miR-6740-5p,ENST00000302035.10,-,7A1,INT_M_2863,3,No,No
chr17,35872029,35872053,hsa-miR-5001-3p,ENST00000605140.5,-,No Seed,INT_M_2388,2,No,No
chr22,36226451,36226470,hsa-miR-5001-3p,ENST00000249066.10,-,No Seed,INT_M_2466,3,No,No
chr3,142309169,142309195,hsa-miR-145-5p,ENST00000264951.8,-,8mer,INT_M_631,3,No,No
chr4,15852514,15857165,hsa-miR-590-3p,ENST00000226279.7,+,6mer,INT_M_1274,3,No,No
chr9,86265970,86265991,hsa-miR-29b-2-5p,ENST00000311534.6,-,No Seed,INT_M_417,2,No,No
chr4,81088653,81088677,hsa-miR-4793-5p,ENST00000264399.5,-,No Seed,INT_M_2162,2,No,No
chr7,139060752,139060775,hsa-miR-145-5p,ENST00000471652.1,-,No Seed,INT_M_690,2,No,No
chr17,36212579,36213582,hsa-miR-345-3p,ENST00000617416.4,+,8mer,INT_M_815,3,No,No
chr6,36366550,36366576,hsa-miR-4793-5p,ENST00000340181.8,-,No Seed,INT_M_2184,2,No,Yes
chr2,201210384,201223888,hsa-miR-590-3p,ENST00000360132.7,+,8mer,INT_M_1217,3,No,No
chr11,64988649,64988674,hsa-miR-29b-2-5p,ENST00000435842.2,-,SM,INT_M_86,2,No,No
chr1,66744647,66746658,hsa-miR-590-3p,ENST00000371039.5,+,7mer-m8,INT_M_991,3,No,No
chr16,11254725,11254746,hsa-miR-5196-3p,ENST00000332029.2,-,No Seed,INT_M_2676,2,No,Yes
chr2,113063470,113065570,hsa-miR-4793-5p,ENST00000346807.7,+,No Seed,INT_M_2087,2,No,No
chr1,1197852,1197954,hsa-miR-4486,ENST00000379289.5,+,7mer-m8,INT_M_1732,3,No,Yes
chr1,160609954,160609975,hsa-miR-4326,ENST00000302035.10,-,8mer,INT_M_1453,3,No,No
chr3,172506754,172506781,hsa-miR-345-3p,ENST00000420541.6,-,No Seed,INT_M_899,2,No,No
chr7,33014492,33014511,hsa-miR-590-3p,ENST00000610140.5,-,8mer,INT_M_1368,3,No,Yes
chr15,74036270,74036625,hsa-miR-6740-5p,ENST00000395132.6,+,No Seed,INT_M_2984,2,No,No
chr1,160754059,160755718,hsa-miR-5001-3p,ENST00000621377.4,+,No Seed,INT_M_2281,3,No,No
chr19,48837276,48837297,hsa-miR-6740-5p,ENST00000355496.9,-,No Seed,INT_M_3060,2,No,Yes
chr1,175159623,175159651,hsa-miR-145-5p,ENST00000545251.6,-,7A1,INT_M_473,3,No,No
chr1,158973953,158976939,hsa-miR-29b-2-5p,ENST00000368138.7,+,No Seed,INT_M_27,2,No,No
chr1,66374330,66376255,hsa-miR-590-3p,ENST00000371045.9,+,7mer-m8,INT_M_987,3,No,No
chr12,112932909,112934234,hsa-miR-6740-5p,ENST00000551241.5,+,No Seed,INT_M_2938,2,No,No
chr2,201166347,201179085,hsa-miR-4793-5p,ENST00000309955.7,+,7mer-m8,INT_M_2099,3,No,No
chr6,125928860,125931329,hsa-miR-6740-5p,ENST00000444128.2,+,No Seed,INT_M_3187,2,No,No
chr14,105050430,105050451,hsa-miR-145-5p,ENST00000329797.7,-,No Seed,INT_M_527,2,No,Yes
chr15,88656059,88657032,hsa-miR-4326,ENST00000306072.9,+,No Seed,INT_M_1547,2,No,No
chr9,89360845,89360869,hsa-miR-5196-3p,ENST00000339861.8,-,8mer,INT_M_2823,3,No,No
chr1,66746751,66751976,hsa-miR-6740-5p,ENST00000371037.8,+,No Seed,INT_M_2857,2,No,No
chr17,8173972,8173998,hsa-miR-345-3p,ENST00000437139.6,-,No Seed,INT_M_809,2,No,No
chr18,59902941,59904513,hsa-miR-4326,ENST00000316660.6,+,No Seed,INT_M_1567,3,No,No
chr19,13207735,13207753,hsa-miR-4486,ENST00000637432.1,-,7mer-m8,INT_M_1802,3,No,Yes
chr2,26458285,26458314,hsa-miR-5001-3p,ENST00000402415.7,-,No Seed,INT_M_2424,3,No,No
chr5,134580603,134584539,hsa-miR-29b-2-5p,ENST00000395003.5,+,7mer-m8,INT_M_354,3,No,No
chr17,36212579,36212912,hsa-miR-345-3p,ENST00000620055.4,+,8mer,INT_M_822,3,No,No
chr4,83294250,83294272,hsa-miR-29b-2-5p,ENST00000405413.6,-,No Seed,INT_M_334,2,No,No
chr11,612610,612630,hsa-miR-145-5p,ENST00000397570.5,-,No Seed,INT_M_492,2,No,Yes
chr4,38772882,38772905,hsa-miR-6740-5p,ENST00000506111.1,-,No Seed,INT_M_3139,2,No,No
chr9,99864266,99865473,hsa-miR-4793-5p,ENST00000395097.6,+,6mer,INT_M_2232,3,No,No
chr2,26457943,26457963,hsa-miR-4326,ENST00000403946.7,-,No Seed,INT_M_1595,2,No,Yes
chr17,34321311,34321824,hsa-miR-590-3p,ENST00000394620.1,+,No Seed,INT_M_1140,3,No,No
chr16,24572547,24572986,hsa-miR-590-3p,ENST00000348022.6,+,No Seed,INT_M_1129,2,No,No
chr9,89376631,89376655,hsa-miR-29b-2-5p,ENST00000450295.5,-,No Seed,INT_M_419,3,No,No
chr4,40244449,40245269,hsa-miR-29b-2-5p,ENST00000614836.1,+,7mer-m8,INT_M_319,3,No,No
chr15,74036270,74039076,hsa-miR-6740-5p,ENST00000563500.5,+,8mer,INT_M_2977,3,No,No
chr11,612610,612630,hsa-miR-145-5p,ENST00000330243.9,-,No Seed,INT_M_493,2,No,Yes
chr14,105049989,105050012,hsa-miR-6740-5p,ENST00000392585.2,-,No Seed,INT_M_2963,2,No,Yes
chr3,158097591,158097613,hsa-miR-4326,ENST00000425436.7,-,No Seed,INT_M_1648,2,No,No
chr22,36266239,36267304,hsa-miR-4486,ENST00000397279.8,+,6mer,INT_M_1845,3,No,No
chr1,158976001,158978985,hsa-miR-5196-3p,ENST00000368138.7,+,No Seed,INT_M_2606,3,No,No
chr8,98952061,98952485,hsa-miR-590-3p,ENST00000297565.8,+,No Seed,INT_M_1398,2,No,No
chr6,81747028,81747046,hsa-miR-590-3p,ENST00000369754.7,-,7mer-m8,INT_M_1343,3,No,Yes
chr1,183927776,183930040,hsa-miR-5001-3p,ENST00000360851.3,+,7mer-m8,INT_M_2294,3,No,No
chr15,74038146,74047007,hsa-miR-590-3p,ENST00000359928.8,+,8mer,INT_M_1117,3,No,No
chr2,201163974,201176695,hsa-miR-29b-2-5p,ENST00000309955.7,+,7mer-m8,INT_M_237,3,No,No
chr11,65796991,65798890,hsa-miR-590-3p,ENST00000335987.7,+,8mer,INT_M_1046,3,No,No
chr17,41973727,41974496,hsa-miR-5196-3p,ENST00000472031.1,+,No Seed,INT_M_2684,2,No,No
chr22,39225544,39225571,hsa-miR-4793-5p,ENST00000381551.8,-,No Seed,INT_M_2137,3,No,Yes
chr9,120902992,120903013,hsa-miR-29b-2-5p,ENST00000540010.1,-,No Seed,INT_M_426,2,No,No
chr15,25678040,25678061,hsa-miR-345-3p,ENST00000356865.10,-,No Seed,INT_M_795,3,No,No
chr17,14348007,14351789,hsa-miR-5001-3p,ENST00000360954.2,+,7mer-m8,INT_M_2384,3,No,No
chr12,42456863,42456886,hsa-miR-590-3p,ENST00000345127.7,-,No Seed,INT_M_1068,3,No,No
chr2,26459352,26459376,hsa-miR-4793-5p,ENST00000402415.7,-,7mer-m8,INT_M_2078,3,No,No
chr7,106248809,106248830,hsa-miR-6740-5p,ENST00000222553.7,-,6mer,INT_M_3200,3,No,Yes
chr6,24544877,24544895,hsa-miR-29b-2-5p,ENST00000616673.4,-,No Seed,INT_M_361,2,No,No
chr4,88506016,88506320,hsa-miR-5196-3p,ENST00000264350.7,+,No Seed,INT_M_2787,2,No,No
chr8,143562923,143563105,hsa-miR-5001-3p,ENST00000533063.5,+,6mer,INT_M_2566,3,No,Yes
chr1,174990449,174990988,hsa-miR-4793-5p,ENST00000347255.6,+,SM,INT_M_1932,2,No,No
chr4,83292549,83292569,hsa-miR-590-3p,ENST00000405413.6,-,8mer,INT_M_1295,3,No,No
chr17,58421190,58421212,hsa-miR-590-3p,ENST00000617946.1,-,No Seed,INT_M_1158,2,No,No
chr12,112152977,112153815,hsa-miR-4326,ENST00000412615.6,+,7mer-m8,INT_M_1511,3,No,No
chr4,40244449,40245269,hsa-miR-29b-2-5p,ENST00000610353.4,+,7mer-m8,INT_M_317,3,No,No
chr9,89360845,89360869,hsa-miR-5196-3p,ENST00000420987.5,-,8mer,INT_M_2824,3,No,No
chr1,160754258,160755930,hsa-miR-29b-2-5p,ENST00000458104.6,+,No Seed,INT_M_32,3,No,No
chr11,86946859,86946886,hsa-miR-145-5p,ENST00000531380.1,-,7mer-m8,INT_M_500,3,No,No
chr15,22826238,22831814,hsa-miR-5001-3p,ENST00000437912.6,+,No Seed,INT_M_2355,3,No,No
chr2,6897882,6900203,hsa-miR-5001-3p,ENST00000382040.3,+,7mer-m8,INT_M_2420,3,No,No
chr20,44939025,44939631,hsa-miR-4793-5p,ENST00000255136.7,+,7mer-m8,INT_M_2108,3,No,No
chr2,26457672,26457690,hsa-miR-590-3p,ENST00000272371.6,-,No Seed,INT_M_1181,2,No,Yes
chr10,110510774,110511914,hsa-miR-5001-3p,ENST00000369583.3,+,No Seed,INT_M_2303,2,No,No
chr15,73983357,73983380,hsa-miR-6740-5p,ENST00000561656.5,-,No Seed,INT_M_2976,2,No,Yes
chr4,158652251,158653587,hsa-miR-590-3p,ENST00000448688.6,+,No Seed,INT_M_1320,3,No,No
chr11,63545113,63545548,hsa-miR-5196-3p,ENST00000439013.6,+,No Seed,INT_M_2636,2,No,No
chr1,33120490,33120860,hsa-miR-590-3p,ENST00000373443.7,+,No Seed,INT_M_972,2,No,No
chr2,201219363,201223314,hsa-miR-4793-5p,ENST00000286186.10,+,8mer,INT_M_2101,3,No,No
chr7,151377826,151379075,hsa-miR-590-3p,ENST00000413040.6,+,No Seed,INT_M_1387,2,No,No
chr4,88258481,88258496,hsa-miR-4486,ENST00000608933.5,-,No Seed,INT_M_1858,2,No,No
chr15,88877480,88877507,hsa-miR-4793-5p,ENST00000359595.7,-,No Seed,INT_M_2021,2,No,No
chr3,50276910,50277395,hsa-miR-4793-5p,ENST00000456560.6,+,No Seed,INT_M_2141,2,No,No
chr1,24901308,24901329,hsa-miR-5196-3p,ENST00000399916.5,-,7mer-m8,INT_M_2590,3,No,Yes
chr11,117902029,117902048,hsa-miR-29b-2-5p,ENST00000528626.5,-,7mer-m8,INT_M_96,3,No,No
chr2,196889826,196889850,hsa-miR-4793-5p,ENST00000409188.5,-,7mer-m8,INT_M_2097,3,No,No
chr11,612610,612630,hsa-miR-145-5p,ENST00000525445.5,-,No Seed,INT_M_488,2,No,Yes
chr2,196840953,196840974,hsa-miR-590-3p,ENST00000354764.8,-,8mer,INT_M_1210,3,No,No
chr12,108288386,108288401,hsa-miR-4486,ENST00000412676.5,-,7mer-A1,INT_M_1759,3,No,No
chr1,51297938,51297962,hsa-miR-5001-3p,ENST00000262676.9,-,7mer-m8,INT_M_2260,3,No,Yes
chr17,82322135,82322157,hsa-miR-4326,ENST00000580437.5,-,No Seed,INT_M_1566,2,No,Yes
chr11,118000760,118002619,hsa-miR-5001-3p,ENST00000227752.7,+,No Seed,INT_M_2319,3,No,No
chr16,28537765,28537785,hsa-miR-5196-3p,ENST00000395641.2,-,No Seed,INT_M_2679,2,No,No
chr6,81749205,81749224,hsa-miR-4326,ENST00000369756.3,-,No Seed,INT_M_1688,3,No,Yes
chr1,29325847,29327008,hsa-miR-4326,ENST00000373779.7,+,Off-6mer,INT_M_1440,2,No,No
chr21,44459003,44463803,hsa-miR-5001-3p,ENST00000291592.5,+,7mer-m8,INT_M_2455,3,No,No
chr1,28499328,28503170,hsa-miR-4793-5p,ENST00000373839.7,+,No Seed,INT_M_1901,2,No,No
chr14,54788994,54793385,hsa-miR-345-3p,ENST00000251091.9,+,7mer-m8,INT_M_784,3,No,No
chr3,124969774,124969796,hsa-miR-29b-2-5p,ENST00000311127.8,-,8mer,INT_M_299,3,No,No
chr12,9752753,9752774,hsa-miR-4326,ENST00000228434.7,-,No Seed,INT_M_1502,2,No,No
chr20,44938920,44939516,hsa-miR-5196-3p,ENST00000372824.5,+,No Seed,INT_M_2747,3,No,No
chr2,201229279,201229623,hsa-miR-590-3p,ENST00000272879.9,+,7mer-m8,INT_M_1220,3,No,No
chr14,77508636,77508661,hsa-miR-29b-2-5p,ENST00000216484.6,-,No Seed,INT_M_137,3,No,Yes
chr22,25195396,25202086,hsa-miR-4793-5p,ENST00000358431.7,+,No Seed,INT_M_2120,3,No,No
chr17,35871946,35871967,hsa-miR-4326,ENST00000605140.5,-,8mer,INT_M_1558,3,No,No
chr4,83293144,83293162,hsa-miR-5196-3p,ENST00000311412.9,-,No Seed,INT_M_2784,2,No,No
chr14,54843725,54843744,hsa-miR-5001-3p,ENST00000543643.6,-,6mer,INT_M_2348,3,No,No
chr17,14349098,14352876,hsa-miR-5196-3p,ENST00000360954.2,+,7mer-m8,INT_M_2682,3,No,No
chr6,36366550,36366576,hsa-miR-4793-5p,ENST00000538992.3,-,No Seed,INT_M_2187,2,No,Yes
chr15,74046177,74049004,hsa-miR-4793-5p,ENST00000565898.5,+,No Seed,INT_M_2019,2,No,No
chr12,9753335,9753355,hsa-miR-6740-5p,ENST00000228434.7,-,7mer-A1,INT_M_2930,3,No,Yes
chr9,5126794,5128210,hsa-miR-29b-2-5p,ENST00000381652.3,+,No Seed,INT_M_406,2,No,No
chr6,81749205,81749224,hsa-miR-4326,ENST00000369754.7,-,No Seed,INT_M_1687,3,No,Yes
chr15,88656308,88657285,hsa-miR-345-3p,ENST00000306072.9,+,No Seed,INT_M_803,2,No,No
chr20,57603892,57603913,hsa-miR-4326,ENST00000371173.7,-,No Seed,INT_M_1615,2,No,No
chr2,113133119,113134292,hsa-miR-4793-5p,ENST00000354115.6,+,Off-6mer,INT_M_2090,2,No,No
chr4,83292969,83292992,hsa-miR-345-3p,ENST00000311412.9,-,No Seed,INT_M_914,2,No,No
chr1,24901865,24901889,hsa-miR-6740-5p,ENST00000308873.10,-,No Seed,INT_M_2842,2,No,Yes
chr21,41458965,41459441,hsa-miR-5196-3p,ENST00000398600.6,+,6mer,INT_M_2754,3,No,No
chr20,46129103,46130635,hsa-miR-4793-5p,ENST00000372276.7,+,No Seed,INT_M_2112,3,No,No
chr10,6012475,6012497,hsa-miR-345-3p,ENST00000379959.7,-,No Seed,INT_M_743,2,No,No
chr21,44461161,44465962,hsa-miR-4793-5p,ENST00000291592.5,+,No Seed,INT_M_2119,3,No,No
chr19,13207735,13207753,hsa-miR-4486,ENST00000638009.1,-,7mer-m8,INT_M_1800,3,No,Yes
chr19,44274454,44276885,hsa-miR-29b-2-5p,ENST00000592581.5,+,7mer-m8,INT_M_200,3,No,No
chr2,223975774,223975793,hsa-miR-590-3p,ENST00000409840.7,-,7mer-m8,INT_M_1223,3,No,Yes
chr7,128731575,128732092,hsa-miR-590-3p,ENST00000485070.5,+,No Seed,INT_M_1379,2,No,No
chr17,5214693,5214708,hsa-miR-4486,ENST00000571800.5,-,7mer-m8,INT_M_1782,3,No,No
chr2,230313013,230313567,hsa-miR-345-3p,ENST00000420434.7,+,No Seed,INT_M_878,2,No,No
chr1,173040194,173040220,hsa-miR-4793-5p,ENST00000404377.3,-,No Seed,INT_M_1930,3,No,No
chr12,123935591,123936337,hsa-miR-29b-2-5p,ENST00000409039.7,+,No Seed,INT_M_121,2,No,No
chr1,168313696,168315142,hsa-miR-29b-2-5p,ENST00000367821.7,+,7mer-m8,INT_M_38,3,No,No
chr10,89015669,89017025,hsa-miR-29b-2-5p,ENST00000355740.6,+,No Seed,INT_M_74,2,No,No
chr15,51208871,51208893,hsa-miR-29b-2-5p,ENST00000396402.5,-,8mer,INT_M_143,3,No,No
chr19,13090532,13096378,hsa-miR-4486,ENST00000397661.6,+,6mer,INT_M_1795,3,No,No
chr19,13207042,13207066,hsa-miR-5001-3p,ENST00000638009.1,-,No Seed,INT_M_2412,2,No,Yes
chr6,81746767,81746792,hsa-miR-5001-3p,ENST00000369756.3,-,8mer,INT_M_2540,3,No,Yes
chr14,67471751,67471774,hsa-miR-4793-5p,ENST00000357461.6,-,No Seed,INT_M_1996,2,No,No
chr21,44461903,44466702,hsa-miR-5196-3p,ENST00000291592.5,+,No Seed,INT_M_2757,3,No,No
chr21,44459876,44464678,hsa-miR-4326,ENST00000291592.5,+,7mer-m8,INT_M_1619,3,No,No
chr7,93927900,93930315,hsa-miR-6740-5p,ENST00000248564.5,+,7mer-m8,INT_M_3199,3,No,No
chr16,28537657,28537678,hsa-miR-5001-3p,ENST00000395641.2,-,8mer,INT_M_2376,3,No,No
chr2,26457943,26457963,hsa-miR-4326,ENST00000402415.7,-,No Seed,INT_M_1594,2,No,Yes
chr17,58301899,58301920,hsa-miR-6740-5p,ENST00000268893.10,-,7mer-m8,INT_M_3024,3,No,No
chr15,63916394,63916418,hsa-miR-5196-3p,ENST00000612884.4,-,7mer-m8,INT_M_2664,3,No,No
chr14,54790441,54794827,hsa-miR-4326,ENST00000251091.9,+,No Seed,INT_M_1518,3,No,No
chr19,13093489,13099343,hsa-miR-5001-3p,ENST00000397661.6,+,8mer,INT_M_2405,3,No,No
chr22,36227068,36227090,hsa-miR-6740-5p,ENST00000249066.10,-,7mer-m8,INT_M_3113,3,No,No
chr2,27444673,27447122,hsa-miR-4793-5p,ENST00000543753.5,+,No Seed,INT_M_2079,2,No,No
chr4,74385996,74389963,hsa-miR-4793-5p,ENST00000244869.2,+,7mer-m8,INT_M_2160,3,No,No
